Author,Company,Download,Title,Before Parsing
Seokki Kim;Sungcheol Channg;Miyoung Yun;Won-Ik Kim;Hyun Lee;Eunkyung Kim;Sungkyung Kim;Chulsik Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0312-01-010a-modification-of-dedicated-channel-pilot-structure-for-talk-around-direct-communication.docx,Modification of dedicated channel pilot structure for talk-around direct communication,"Seokki Kim, Sungcheol Channg, Miyoung Yun, Won-Ik Kim, Hyun Lee, Eunkyung Kim, Sungkyung Kim, Chulsik Yoon (ETRI)"
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0322-01-010a-clarification-on-fbis-operation-in-16-1a-network.doc,Clarification on FBIS Operation in 16.1a Network,Anseok Lee (ETRI)
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0369-00-Smet-standardization-of-mobile-broadband-network-performance-measurements-target-applications.pdf,Standardization of Mobile Broadband Network Performance Measurements: Target Applications,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)"
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0290-01-010b-acknowledgement-to-the-reception-of-aai-pag-adv-message.docx,Acknowledgement to the reception of AAI-PAG-ADV Message,Jaesun Cha (ETRI)
Giwon Park,"""LG Electronics""",https://mentor.ieee.org/802.16/dcn/12/16-12-0294-01-010b-asn-1-code-for-mac-control-messages.docx,ASN.1 Code for MAC Control Messages,Giwon Park (LG Electronics)
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0305-02-010a-clarification-on-table-of-mac-control-messages-over-ieee-802-16-1a.pdf,Clarification on Table of MAC control messages over IEEE 802.16.1a,Eunkyung Kim (ETRI)
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0331-01-010a-handover-procedure-for-hr-ms-acting-as-rs-over-ieee-802-16-1a.docx,Handover procedure for HR-MS acting as RS over IEEE 802.16.1a,Won-Ik Kim (ETRI)
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0321-01-010a-clarification-on-aai-dsa-req-message-in-16-1a-network.doc,Clarification on AAI-DSA-REQ Message in 16.1a Network,Anseok Lee (ETRI)
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0333-01-010a-clarification-of-section-6-12.docx,Clarification of Section 6.12,Seokjoo Shin (Chosun University)
Sungcheol Chang;Seokki Kim;Miyoung Yun;Won-Ik Kim;Hyun Lee;Kim Eunkyung Kim;Sungkyung Kim;Chulsik Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0327-01-010a-clarification-of-measurement-and-resource-change-in-talk-around-direct-communication.doc,Clarification of measurement and resource change in talk-around direct communication,"Sungcheol Chang, Seokki Kim, Miyoung Yun, Won-Ik Kim, Hyun Lee, Kim Eunkyung Kim, Sungkyung Kim, Chulsik Yoon(ETRI)"
Hyun Lee;Miyoung Yun;Seokki Kim;Won-Ik Kim;Eunkyung Kim;Sungkyung Kim;Chulsik Yoon;Sungcheol Chang,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0316-01-010a-clarification-of-table-26-mac-control-messages-over-ieee-802-16-1a.docx,Clarification of Table 26 MAC control messages over IEEE 802.16.1a,"Hyun Lee, Miyoung Yun, Seokki Kim, Won-Ik Kim, Eunkyung Kim, Sungkyung Kim, Chulsik Yoon, Sungcheol Chang(ETRI)"
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0319-01-000n-proposed-texts-for-fbis-function-in-802-16n-networks.doc,Proposed Texts for FBIS Function in 802.16n Networks,Anseok Lee (ETRI)
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0300-01-000n-change-on-rng-req-rsp-message-and-multicast-operation-over-ieee-802-16n.pdf,Change on RNG-REQ/RSP message and Multicast Operation over IEEE 802.16n,Eunkyung Kim (ETRI)
WiMAX Forum,no company,https://mentor.ieee.org/802.16/dcn/12/16-12-0368-00-WGLS-ls-from-wimax-forum-imt-2000-ofdma-tdd-wman-submission-toward-revision-11-of-rec-itu-r-m-1457.docx,LS from WiMAX Forum: IMT-2000 OFDMA TDD WMAN Submission toward Revision 11 of Rec. ITU-R M.1457,WiMAX Forum
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0344-01-Smet-standardization-of-mobile-broadband-network-performance-measurements-proposed-five-criteria.docx,Standardization of Mobile Broadband Network Performance Measurements: Proposed Five Criteria,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)"
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0310-01-Gdoc-ieee-p802-16-1b-d3-sponsor-ballot-comments.cmt,IEEE P802.16.1b/D3 Sponsor Ballot Comments,Roger Marks (IEEE 802.16 WG)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0309-01-Gdoc-ieee-p802-16p-d4-sponsor-ballot-comments.cmt,IEEE P802.16p/D4 Sponsor Ballot Comments,Roger Marks (IEEE 802.16 WG)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0341-01-Gdoc-working-group-letter-ballot-recirc-38a-comments.cmt,Working Group Letter Ballot Recirc #38a Comments,Roger Marks (IEEE 802.16 WG)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0340-01-Gdoc-working-group-letter-ballot-recirc-37a-comments.cmt,Working Group Letter Ballot Recirc #37a Comments,Roger Marks (IEEE 802.16 WG)
Tim Godfrey,"""GRIDMAN Task Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0367-01-Gdoc-gridman-opening-report-for-session-79.pptx,GRIDMAN Opening Report for Session #79,Tim Godfrey (GRIDMAN Task Group)
Wooram Shin;Eunkyung Kim;Anseok Lee;Jaesun Cha;Kwangjae Lim;Dongseung Kwon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0335-01-010a-clarification-on-aai-hr-rng-rep-message-in-ieee-802-16-1a.docx,Clarification on AAI-HR-RNG-REP message in IEEE 802.16.1a,"Wooram Shin, Eunkyung Kim, Anseok Lee, Jaesun Cha, Kwangjae Lim, Dongseung Kwon (ETRI)"
Wooram Shin;Eunkyung Kim;Anseok Lee;Jaesun Cha;Kwangjae Lim;Dongseung Kwon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0337-01-010a-clarification-on-direct-communication-link-management-in-ieee-802-16-1a.docx,Clarification on Direct Communication Link Management in IEEE 802.16.1a,"Wooram Shin, Eunkyung Kim, Anseok Lee, Jaesun Cha, Kwangjae Lim, Dongseung Kwon (ETRI)"
Tim Godfrey,"""GRIDMAN Task Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0367-00-Gdoc-gridman-opening-report-for-session-79.pptx,GRIDMAN Opening Report for Session #79,Tim Godfrey (GRIDMAN Task Group)
Jaesun Cha,"""M2M TG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0366-00-Gdoc-session-79-802-16-m2m-task-group-meeting-minutes.docx,Session #79 802.16 M2M Task Group Meeting Minutes,Jaesun Cha (M2M TG)
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0364-00-Gdoc-session-79-802-16-m2m-task-group-closing-report.ppt,Session #79 802.16 M2M Task Group Closing Report,Jaesun Cha (ETRI)
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0363-00-Gdoc-m2m-tg-agenda-for-session-79.doc,M2M TG Agenda for Session #79,Jaesun Cha (ETRI)
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0362-00-Gdoc-session-79-802-16-m2m-task-group-opening-report.ppt,Session #79 802.16 M2M Task Group Opening Report,Jaesun Cha (ETRI)
Matt Welsh,"""Google, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0361-00-Smet-mobiperf-open-source-open-data-crowdsourced-mobile-network-measurement.pdf,"Mobiperf: Open source, open data crowdsourced mobile network measurement","Matt Welsh (Google, Inc.)"
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0360-00-Gdoc-ieee-802-16-administrative-report-session-79.pdf,"IEEE 802.16 Administrative Report, Session #79",Roger Marks (IEEE 802.16 WG)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0359-00-Gdoc-ieee-802-16-status-report-session-79.pdf,"IEEE 802.16 Status Report, Session #79",Roger Marks (IEEE 802.16 WG)
Michael Janezic;Nada Golmie;Dereck Orr,"""NIST""",https://mentor.ieee.org/802.16/dcn/12/16-12-0358-01-Smet-directions-for-ieee-802-16-metrology-study-group.docx,Directions for IEEE 802.16 Metrology Study Group,"Michael Janezic, Nada Golmie, Dereck Orr (NIST)"
Michael Janezic,"""NIST""",https://mentor.ieee.org/802.16/dcn/12/16-12-0358-00-Smet-directions-for-ieee-802-16-metrology-study-group.docx,Directions for IEEE 802.16 Metrology Study Group,Michael Janezic (NIST)
Hoang Vinh Dien;Ming-Tuo Zhou;Xin Zhang;Liru Lu,"""Alina""",https://mentor.ieee.org/802.16/dcn/12/16-12-0357-00-010a-clarification-on-path-management.doc,Clarification on Path management,"Hoang Vinh Dien, Ming-Tuo Zhou, Xin Zhang, Liru Lu (Alina), Masayuki Oodo, Hiroshi Harada"
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0356-00-010b-clarification-of-conditions-for-parameters-included-in-mac-control-messages.docx,Clarification of Conditions for Parameters included in MAC Control Messages,Jaesun Cha (ETRI)
Max Riegel,"""NSN""",https://mentor.ieee.org/802.16/dcn/12/16-12-0355-00-Shet-wimax-networking-paradigms-base-for-heterogeneous-networking-in-ieee802.pptx,WiMAX Networking Paradigms - Base for heterogeneous networking in IEEE802?,Max Riegel (NSN)
Max Riegel,"""NSN""",https://mentor.ieee.org/802.16/dcn/12/16-12-0354-00-Shet-heterogeneous-networking-setting-the-scene.pptx,Heterogeneous Networking - Setting the Scene,Max Riegel (NSN)
Wooram Shin;Jaesun Cha;Anseok Lee;Eunkyung Kim;Kwangjae Lim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0353-00-Gcon-802-16-enhancements-to-support-direct-communications-for-proximity-based-applications.pdf,802.16 Enhancements to Support Direct Communications for Proximity-based Applications,"Wooram Shin, Jaesun Cha, Anseok Lee, Eunkyung Kim, Kwangjae Lim (ETRI)"
Roger Marks,"""Consensii LLC; WiMAX Forum""",https://mentor.ieee.org/802.16/dcn/12/16-12-0352-00-Shet-open-mobile-network-interface-omni-layer-for-an-ieee-802-heterogeneous-network-call-for-contrib.docx,Open Mobile Network Interface (OMNI) Layer for an IEEE 802 Heterogeneous Network: Call for Contrib.,Roger Marks (Consensii LLC; WiMAX Forum)
Roger Marks,"""Consensii LLC; WiMAX Forum""",https://mentor.ieee.org/802.16/dcn/12/16-12-0351-00-Shet-open-mobile-network-interface-omni-layer-for-an-ieee-802-hetnet-architecture-and-functionality.pdf,Open Mobile Network Interface (OMNI) Layer for an IEEE 802 HetNet: Architecture and Functionality,Roger Marks (Consensii LLC; WiMAX Forum)
Roger Marks,"""Consensii LLC; WiMAX Forum""",https://mentor.ieee.org/802.16/dcn/12/16-12-0350-00-Shet-open-mobile-network-interface-omni-layer-for-an-ieee-802-heterogeneous-network.docx,Open Mobile Network Interface (OMNI) Layer for an IEEE 802 Heterogeneous Network,Roger Marks (Consensii LLC; WiMAX Forum)
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0293-02-010b-modification-of-aai-rng-ack-message.docx,Modification of AAI-RNG-ACK Message,Jaesun Cha (ETRI)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0349-00-Gdoc-ieee-p802-16-1-d6-sponsor-ballot-recirc-3-comments.cmt,IEEE P802.16.1/D6 Sponsor Ballot Recirc #3 Comments,Roger Marks (IEEE 802.16 WG)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0348-00-Gdoc-ieee-p802-16rev3-d6-sponsor-ballot-recirc-3-comments.cmt,IEEE P802.16Rev3/D6 Sponsor Ballot Recirc #3 Comments,Roger Marks (IEEE 802.16 WG)
Hyun Lee;Miyoung Yun;Seokki Kim;Won-Ik Kim;Eunkyung Kim;Sungkyung Kim;Chulsik Yoon;Sungcheol Chang,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0317-01-010a-clarification-of-mac-control-messages-on-direct-communication-over-ieee-802-16-1a.docx,Clarification of MAC control messages on direct communication over IEEE 802.16.1a,"Hyun Lee, Miyoung Yun, Seokki Kim, Won-Ik Kim, Eunkyung Kim, Sungkyung Kim, Chulsik Yoon, Sungcheol Chang(ETRI)"
Hyun Lee;Miyoung Yun;Seokki Kim;Won-Ik Kim;Eunkyung Kim;Sungkyung Kim;Chulsik Yoon;Sungcheol Chang,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0315-01-010a-asn-1-coding-for-mac-control-messages-of-direct-communication-over-ieee-802-16-1a.docx,ASN.1 coding for MAC control messages of direct communication over IEEE 802.16.1a,"Hyun Lee, Miyoung Yun, Seokki Kim, Won-Ik Kim, Eunkyung Kim, Sungkyung Kim, Chulsik Yoon, Sungcheol Chang(ETRI)"
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0347-00-Shet-proposal-for-initial-draft-of-hetnet-par.pdf,Proposal for Initial Draft of HetNet PAR,Jaesun Cha (ETRI)
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0329-02-010a-asn-1-coding-for-bs-mode-switching-messages-of-multimode-hr-ms-over-ieee-802-16-1a.docx,ASN.1 coding for BS mode switching messages of multimode HR-MS over IEEE 802.16.1a,Won-Ik Kim (ETRI)
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0332-01-010a-asn-1-coding-for-synchronization-control-messages-of-multimode-operation-over-ieee-802-16-1a.docx,ASN.1 coding for synchronization control messages of multimode operation over IEEE 802.16.1a,Seokjoo Shin (Chosun University)
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0345-00-Smet-standardization-of-mobile-broadband-network-performance-measurements-draft-call-for-contributions.docx,Standardization of Mobile Broadband Network Performance Measurements: Draft Call for Contributions,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)"
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0344-00-Smet-standardization-of-mobile-broadband-network-performance-measurements-proposed-five-criteria.docx,Standardization of Mobile Broadband Network Performance Measurements: Proposed Five Criteria,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)"
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0343-00-Smet-standardization-of-mobile-broadband-network-performance-measurements-proposed-par.docx,Standardization of Mobile Broadband Network Performance Measurements: Proposed PAR,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)"
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0342-00-Smet-standardization-of-mobile-broadband-network-performance-measurements.docx,Standardization of Mobile Broadband Network Performance Measurements,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)"
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0305-01-010a-clarification-on-table-of-mac-control-messages-over-ieee-802-16-1a.pdf,Clarification on Table of MAC control messages over IEEE 802.16.1a,Eunkyung Kim (ETRI)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0341-00-Gdoc-working-group-letter-ballot-recirc-38a-comments.cmt,Working Group Letter Ballot Recirc #38a Comments,Roger Marks (IEEE 802.16 WG)
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0340-00-Gdoc-working-group-letter-ballot-recirc-37a-comments.cmt,Working Group Letter Ballot Recirc #37a Comments,Roger Marks (IEEE 802.16 WG)
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0339-00-000n-dual-role-operation-of-multimode-hr-ms-over-ieee-802-16n.docx,Dual-role operation of multimode HR-MS over IEEE 802.16n,Won-Ik Kim (ETRI)
Miyoung Yun;Sungcheol Chang;Seokki Kim;Hyun Lee;Won-Ik Kim;Eunkyung Kim;Sungkyung Kim;Chulsik Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0338-00-010a-in-order-delivery-in-the-talk-around-direct-communication.docx,In-order Delivery in the Talk-around direct communication,"Miyoung Yun, Sungcheol Chang, Seokki Kim, Hyun Lee, Won-Ik Kim, Eunkyung Kim, Sungkyung Kim, Chulsik Yoon (ETRI)"
Wooram Shin;Eunkyung Kim;Anseok Lee;Jaesun Cha;Kwangjae Lim;Dongseung Kwon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0337-00-010a-clarification-on-direct-communication-link-management-in-ieee-802-16-1a.docx,Clarification on Direct Communication Link Management in IEEE 802.16.1a,"Wooram Shin, Eunkyung Kim, Anseok Lee, Jaesun Cha, Kwangjae Lim, Dongseung Kwon (ETRI)"
Wooram Shin;Eunkyung Kim;Anseok Lee;Jaesun Cha;Kwangjae Lim;Dongseung Kwon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0335-00-010a-clarification-on-aai-hr-rng-rep-message-in-ieee-802-16-1a.docx,Clarification on AAI-HR-RNG-REP message in IEEE 802.16.1a,"Wooram Shin, Eunkyung Kim, Anseok Lee, Jaesun Cha, Kwangjae Lim, Dongseung Kwon (ETRI)"
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0334-00-010a-initial-ranging-for-priority-access-in-ieee-802-16-1a.docx,Initial ranging for priority access in IEEE 802.16.1a,Seokjoo Shin (Chosun University)
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0333-00-010a-clarification-of-section-6-12.docx,Clarification of Section 6.12,Seokjoo Shin (Chosun University)
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0332-00-010a-asn-1-coding-for-synchronization-control-messages-of-multimode-operation-over-ieee-802-16-1a.docx,ASN.1 coding for synchronization control messages of multimode operation over IEEE 802.16.1a,Seokjoo Shin (Chosun University)
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0329-01-010a-asn-1-coding-for-bs-mode-switching-messages-of-multimode-hr-ms-over-ieee-802-16-1a.docx,ASN.1 coding for BS mode switching messages of multimode HR-MS over IEEE 802.16.1a,Won-Ik Kim (ETRI)
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0331-00-010a-handover-procedure-for-hr-ms-acting-as-rs-over-ieee-802-16-1a.docx,Handover procedure for HR-MS acting as RS over IEEE 802.16.1a,Won-Ik Kim (ETRI)
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0330-00-010a-clarifications-on-multimode-operation-over-ieee-802-16-1a.docx,Clarifications on multimode operation over IEEE 802.16.1a,Won-Ik Kim (ETRI)
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0329-00-010a-asn-1-coding-for-bs-mode-switching-messages-of-multimode-hr-ms-over-ieee-802-16-1a.docx,ASN.1 coding for BS mode switching messages of multimode HR-MS over IEEE 802.16.1a,Won-Ik Kim (ETRI)
Sungcheol Chang;Seokki Kim;Miyoung Yun;Won-Ik Kim;Hyun Lee;Kim Eunkyung Kim;Sungkyung Kim;Chulsik Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0323-01-010a-clarification-of-harq-parameters-in-talk-around-direct-communication.doc,Clarification of HARQ parameters in talk-around direct communication,"Sungcheol Chang, Seokki Kim, Miyoung Yun, Won-Ik Kim, Hyun Lee, Kim Eunkyung Kim, Sungkyung Kim, Chulsik Yoon(ETRI)"
Sungcheol Chang;Seokki Kim;Miyoung Yun;Won-Ik Kim;Hyun Lee;Kim Eunkyung Kim;Sungkyung Kim;Chulsik Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0328-00-010a-clarification-of-ms-forwarding-to-network-in-talk-around-direct-communications.doc,Clarification of MS forwarding to network in talk-around direct communications,"Sungcheol Chang, Seokki Kim, Miyoung Yun, Won-Ik Kim, Hyun Lee, Kim Eunkyung Kim, Sungkyung Kim, Chulsik Yoon(ETRI)"
Sungcheol Chang;Seokki Kim;Miyoung Yun;Won-Ik Kim;Hyun Lee;Kim Eunkyung Kim;Sungkyung Kim;Chulsik Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0327-00-010a-clarification-of-measurement-and-resource-change-in-talk-around-direct-communication.doc,Clarification of measurement and resource change in talk-around direct communication,"Sungcheol Chang, Seokki Kim, Miyoung Yun, Won-Ik Kim, Hyun Lee, Kim Eunkyung Kim, Sungkyung Kim, Chulsik Yoon(ETRI)"
Sungcheol Chang;Seokki Kim;Miyoung Yun;Won-Ik Kim;Hyun Lee;Kim Eunkyung Kim;Sungkyung Kim;Chulsik Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0326-00-010a-supplementary-channel-configuration-in-talk-around-direct-communication.doc,Supplementary Channel Configuration in talk-around direct communication,"Sungcheol Chang, Seokki Kim, Miyoung Yun, Won-Ik Kim, Hyun Lee, Kim Eunkyung Kim, Sungkyung Kim, Chulsik Yoon(ETRI)"
Sungcheol Chang;Seokki Kim;Miyoung Yun;Won-Ik Kim;Hyun Lee;Kim Eunkyung Kim;Sungkyung Kim;Chulsik Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0325-00-010a-message-confirm-indication-in-response-to-mac-control-message-in-talk-around-direct-communication.doc,Message Confirm Indication in response to MAC control message in talk-around direct communication,"Sungcheol Chang, Seokki Kim, Miyoung Yun, Won-Ik Kim, Hyun Lee, Kim Eunkyung Kim, Sungkyung Kim, Chulsik Yoon(ETRI)"
